	Vector time	sun.ele.GFS_168
1285	28.08.2022 09:00:00	32,8011049
1286	28.08.2022 09:15:00	34,9944375
1287	28.08.2022 09:30:00	37,1117759
1288	28.08.2022 09:45:00	39,1402759
1289	28.08.2022 10:00:00	41,0657875
1290	28.08.2022 10:15:00	42,8728368
1291	28.08.2022 10:30:00	44,544699
1292	28.08.2022 10:45:00	46,0636048
1293	28.08.2022 11:00:00	47,411118
1294	28.08.2022 11:15:00	48,5687194
1295	28.08.2022 11:30:00	49,5186046
1296	28.08.2022 11:45:00	50,2446645
1297	28.08.2022 12:00:00	50,733562
1298	28.08.2022 12:15:00	50,9757659
1299	28.08.2022 12:30:00	50,9663701
1300	28.08.2022 12:45:00	50,7055422
1301	28.08.2022 13:00:00	50,1985067
1302	28.08.2022 13:15:00	49,4550675
1303	28.08.2022 13:30:00	48,4887683
1304	28.08.2022 13:45:00	47,3158506
1305	28.08.2022 14:00:00	45,9541796
1306	28.08.2022 14:15:00	44,4222748
1307	28.08.2022 14:30:00	42,7385257
1308	28.08.2022 14:45:00	40,9206238
1309	28.08.2022 15:00:00	38,9851967
1310	28.08.2022 15:15:00	36,9476134
1311	28.08.2022 15:30:00	34,8219174
1312	28.08.2022 15:45:00	32,6208506
1313	28.08.2022 16:00:00	30,3559337
1314	28.08.2022 16:15:00	28,0375799
1315	28.08.2022 16:30:00	25,6752228
1316	28.08.2022 16:45:00	23,2774491
1317	28.08.2022 17:00:00	20,8521277
1318	28.08.2022 17:15:00	18,4065317
1319	28.08.2022 17:30:00	15,9474525
1320	28.08.2022 17:45:00	13,4813033
1321	28.08.2022 18:00:00	11,0142162
1322	28.08.2022 18:15:00	8,5521292
1323	28.08.2022 18:30:00	6,1008681
1324	28.08.2022 18:45:00	3,6662214
1325	28.08.2022 19:00:00	1,254011
1326	28.08.2022 19:15:00	-1,1298426
1327	28.08.2022 19:30:00	-3,4792578
1328	28.08.2022 19:45:00	-5,7879345
1329	28.08.2022 20:00:00	-8,0493007
1330	28.08.2022 20:15:00	-10,2564641
1331	28.08.2022 20:30:00	-12,4021711
1332	28.08.2022 20:45:00	-14,4787742
1333	28.08.2022 21:00:00	-16,4782112
1334	28.08.2022 21:15:00	-18,3920002
1335	28.08.2022 21:30:00	-20,2112539
1336	28.08.2022 21:45:00	-21,926719
1337	28.08.2022 22:00:00	-23,5288452
1338	28.08.2022 22:15:00	-25,0078889
1339	28.08.2022 22:30:00	-26,3540556
1340	28.08.2022 22:45:00	-27,5576812
1341	28.08.2022 23:00:00	-28,6094529
1342	28.08.2022 23:15:00	-29,5006603
1343	28.08.2022 23:30:00	-30,2234684
1344	28.08.2022 23:45:00	-30,7711937
1345	29.08.2022 00:00:00	-31,1385645
1346	29.08.2022 00:15:00	-31,3219423
1347	29.08.2022 00:30:00	-31,3194828
1348	29.08.2022 00:45:00	-31,1312207
1349	29.08.2022 01:00:00	-30,7590678
1350	29.08.2022 01:15:00	-30,2067266
1351	29.08.2022 01:30:00	-29,4795266
1352	29.08.2022 01:45:00	-28,5842013
1353	29.08.2022 02:00:00	-27,5286275
1354	29.08.2022 02:15:00	-26,3215486
1355	29.08.2022 02:30:00	-24,9723028
1356	29.08.2022 02:45:00	-23,4905719
1357	29.08.2022 03:00:00	-21,8861625
1358	29.08.2022 03:15:00	-20,1688257
1359	29.08.2022 03:30:00	-18,3481159
1360	29.08.2022 03:45:00	-16,4332888
1361	29.08.2022 04:00:00	-14,4332331
1362	29.08.2022 04:15:00	-12,3564324
1363	29.08.2022 04:30:00	-10,2109516
1364	29.08.2022 04:45:00	-8,0044428
1365	29.08.2022 05:00:00	-5,7441668
1366	29.08.2022 05:15:00	-3,4370259
1367	29.08.2022 05:30:00	-1,0896054
1368	29.08.2022 05:45:00	1,2917768
1369	29.08.2022 06:00:00	3,7010177
1370	29.08.2022 06:15:00	6,1321698
1371	29.08.2022 06:30:00	8,5793797
1372	29.08.2022 06:45:00	11,0368211
1373	29.08.2022 07:00:00	13,4986248
1374	29.08.2022 07:15:00	15,9588022
1375	29.08.2022 07:30:00	18,4111643
1376	29.08.2022 07:45:00	20,8492327
1377	29.08.2022 08:00:00	23,2661443
1378	29.08.2022 08:15:00	25,6545459
1379	29.08.2022 08:30:00	28,006482
1380	29.08.2022 08:45:00	30,3132729
1381	29.08.2022 09:00:00	32,5653881
1382	29.08.2022 09:15:00	34,7523172
1383	29.08.2022 09:30:00	36,8624458
1384	29.08.2022 09:45:00	38,88295
1385	29.08.2022 10:00:00	40,7997255
1386	29.08.2022 10:15:00	42,5973763
1387	29.08.2022 10:30:00	44,2592976
1388	29.08.2022 10:45:00	45,7678874
1389	29.08.2022 11:00:00	47,1049297
1390	29.08.2022 11:15:00	48,252176
1391	29.08.2022 11:30:00	49,1921333
1392	29.08.2022 11:45:00	49,9090247
1393	29.08.2022 12:00:00	50,389837
1394	29.08.2022 12:15:00	50,6253189
1395	29.08.2022 12:30:00	50,6107673
1396	29.08.2022 12:45:00	50,3464506
1397	29.08.2022 13:00:00	49,8375834
1398	29.08.2022 13:15:00	49,0938571
1399	29.08.2022 13:30:00	48,1286225
1400	29.08.2022 13:45:00	46,9578784
1401	29.08.2022 14:00:00	45,5992279
1402	29.08.2022 14:15:00	44,0709337
1403	29.08.2022 14:30:00	42,391152
1404	29.08.2022 14:45:00	40,5773739
1405	29.08.2022 15:00:00	38,6460629
1406	29.08.2022 15:15:00	36,612459
1407	29.08.2022 15:30:00	34,4905084
1408	29.08.2022 15:45:00	32,2928821
1409	29.08.2022 16:00:00	30,0310519
1410	29.08.2022 16:15:00	27,7153983
1411	29.08.2022 16:30:00	25,3553358
1412	29.08.2022 16:45:00	22,9594416
1413	29.08.2022 17:00:00	20,5355818
1414	29.08.2022 17:15:00	18,0910321
1415	29.08.2022 17:30:00	15,6325896
1416	29.08.2022 17:45:00	13,1666765
1417	29.08.2022 18:00:00	10,6994351
1418	29.08.2022 18:15:00	8,2368152
1419	29.08.2022 18:30:00	5,7846557
1420	29.08.2022 18:45:00	3,3487597
1421	29.08.2022 19:00:00	0,9349647
1422	29.08.2022 19:15:00	-1,4507909
1423	29.08.2022 19:30:00	-3,8024056
1424	29.08.2022 19:45:00	-6,1135563
1425	29.08.2022 20:00:00	-8,3776444
1426	29.08.2022 20:15:00	-10,5877464
1427	29.08.2022 20:30:00	-12,7365721
1428	29.08.2022 20:45:00	-14,8164308
1429	29.08.2022 21:00:00	-16,81921
1430	29.08.2022 21:15:00	-18,736369
1431	29.08.2022 21:30:00	-20,5589527
1432	29.08.2022 21:45:00	-22,277631
1433	29.08.2022 22:00:00	-23,8827674
1434	29.08.2022 22:15:00	-25,3645242
1435	29.08.2022 22:30:00	-26,7130061
1436	29.08.2022 22:45:00	-27,9184452
1437	29.08.2022 23:00:00	-28,971425
1438	29.08.2022 23:15:00	-29,8631371
1439	29.08.2022 23:30:00	-30,5856594
1440	29.08.2022 23:45:00	-31,1322388
1441	30.08.2022 00:00:00	-31,4975564
1442	30.08.2022 00:15:00	-31,6779539
1443	30.08.2022 00:30:00	-31,6715972
1444	30.08.2022 00:45:00	-31,4785615
1445	30.08.2022 01:00:00	-31,1008279
1446	30.08.2022 01:15:00	-30,5421925
1447	30.08.2022 01:30:00	-29,8080971
1448	30.08.2022 01:45:00	-28,9053995
1449	30.08.2022 02:00:00	-27,8421065
1450	30.08.2022 02:15:00	-26,6270905
1451	30.08.2022 02:30:00	-25,2698126
1452	30.08.2022 02:45:00	-23,7800681
1453	30.08.2022 03:00:00	-22,167765
1454	30.08.2022 03:15:00	-20,4427425
1455	30.08.2022 03:30:00	-18,6146301
1456	30.08.2022 03:45:00	-16,6927457
1457	30.08.2022 04:00:00	-14,6860288
1458	30.08.2022 04:15:00	-12,6030041
1459	30.08.2022 04:30:00	-10,451769
1460	30.08.2022 04:45:00	-8,2400017
1461	30.08.2022 05:00:00	-5,9749834
1462	30.08.2022 05:15:00	-3,6636334
1463	30.08.2022 05:30:00	-1,3125513
1464	30.08.2022 05:45:00	1,0719323
1465	30.08.2022 06:00:00	3,4837021
1466	30.08.2022 06:15:00	5,9167981
1467	30.08.2022 06:30:00	8,3653537
1468	30.08.2022 06:45:00	10,823528
1469	30.08.2022 07:00:00	13,2854352
1470	30.08.2022 07:15:00	15,7450686
1471	30.08.2022 07:30:00	18,1962188
1472	30.08.2022 07:45:00	20,6323854
1473	30.08.2022 08:00:00	23,0466813
1474	30.08.2022 08:15:00	25,4317294
1475	30.08.2022 08:30:00	27,7795501
1476	30.08.2022 08:45:00	30,0814423
1477	30.08.2022 09:00:00	32,3278586
1478	30.08.2022 09:15:00	34,5082799
1479	30.08.2022 09:30:00	36,611096
1480	30.08.2022 09:45:00	38,6235053
1481	30.08.2022 10:00:00	40,531451
1482	30.08.2022 10:15:00	42,319618
1483	30.08.2022 10:30:00	43,9715229
1484	30.08.2022 10:45:00	45,469733
1485	30.08.2022 11:00:00	46,7962529
1486	30.08.2022 11:15:00	47,933104
1487	30.08.2022 11:30:00	48,8631024
1488	30.08.2022 11:45:00	49,5707995
1489	30.08.2022 12:00:00	50,0435008
1490	30.08.2022 12:15:00	50,2722303
1491	30.08.2022 12:30:00	50,2524833
1492	30.08.2022 12:45:00	49,984627
1493	30.08.2022 13:00:00	49,4738662
1494	30.08.2022 13:15:00	48,729782
1495	30.08.2022 13:30:00	47,7655365
1496	30.08.2022 13:45:00	46,5968905
1497	30.08.2022 14:00:00	45,2411889
1498	30.08.2022 14:15:00	43,7164413
1499	30.08.2022 14:30:00	42,0405729
1500	30.08.2022 14:45:00	40,2308755
1501	30.08.2022 15:00:00	38,3036488
1502	30.08.2022 15:15:00	36,2740036
1503	30.08.2022 15:30:00	34,1557877
1504	30.08.2022 15:45:00	31,9616001
1505	30.08.2022 16:00:00	29,7028619
1506	30.08.2022 16:15:00	27,3899203
1507	30.08.2022 16:30:00	25,0321692
1508	30.08.2022 16:45:00	22,6381748
1509	30.08.2022 17:00:00	20,2157999
1510	30.08.2022 17:15:00	17,7723215
1511	30.08.2022 17:30:00	15,314542
1512	30.08.2022 17:45:00	12,8488915
1513	30.08.2022 18:00:00	10,381522
1514	30.08.2022 18:15:00	7,9183948
1515	30.08.2022 18:30:00	5,4653614
1516	30.08.2022 18:45:00	3,0282389
1517	30.08.2022 19:00:00	0,6128802
1518	30.08.2022 19:15:00	-1,7747587
1519	30.08.2022 19:30:00	-4,1285565
1520	30.08.2022 19:45:00	-6,4421673
1521	30.08.2022 20:00:00	-8,7089658
1522	30.08.2022 20:15:00	-10,9219974
1523	30.08.2022 20:30:00	-13,073935
1524	30.08.2022 20:45:00	-15,1570447
1525	30.08.2022 21:00:00	-17,1631628
1526	30.08.2022 21:15:00	-19,0836894
1527	30.08.2022 21:30:00	-20,9096008
1528	30.08.2022 21:45:00	-22,6314885
1529	30.08.2022 22:00:00	-24,2396289
1530	30.08.2022 22:15:00	-25,7240881
1531	30.08.2022 22:30:00	-27,0748686
1532	30.08.2022 22:45:00	-28,2820964
1533	30.08.2022 23:00:00	-29,3362493
1534	30.08.2022 23:15:00	-30,2284189
1535	30.08.2022 23:30:00	-30,9505948
1536	30.08.2022 23:45:00	-31,4959528
1537	31.08.2022 00:00:00	-31,8591267
1538	31.08.2022 00:15:00	-32,036439
1539	31.08.2022 00:30:00	-32,0260668
1540	31.08.2022 00:45:00	-31,8281282
1541	31.08.2022 01:00:00	-31,4446761
1542	31.08.2022 01:15:00	-30,8796036
1543	31.08.2022 01:30:00	-30,1384681
1544	31.08.2022 01:45:00	-29,2282555
1545	31.08.2022 02:00:00	-28,1571053
1546	31.08.2022 02:15:00	-26,9340216
1547	31.08.2022 02:30:00	-25,5685909
1548	31.08.2022 02:45:00	-24,0707233
1549	31.08.2022 03:00:00	-22,4504294
1550	31.08.2022 03:15:00	-20,7176372
1551	31.08.2022 03:30:00	-18,8820513
1552	31.08.2022 03:45:00	-16,9530518
1553	31.08.2022 04:00:00	-14,939629
1554	31.08.2022 04:15:00	-12,8503479
1555	31.08.2022 04:30:00	-10,6933381
1556	31.08.2022 04:45:00	-8,4763028
1557	31.08.2022 05:00:00	-6,2065436
1558	31.08.2022 05:15:00	-3,8909957
1559	31.08.2022 05:30:00	-1,5362728
1560	31.08.2022 05:45:00	0,8512825
1561	31.08.2022 06:00:00	3,2655429
1562	31.08.2022 06:15:00	5,7005368
1563	31.08.2022 06:30:00	8,1503843
1564	31.08.2022 06:45:00	10,6092304
1565	31.08.2022 07:00:00	13,0711734
1566	31.08.2022 07:15:00	15,5301887
1567	31.08.2022 07:30:00	17,9800467
1568	31.08.2022 07:45:00	20,4142255
1569	31.08.2022 08:00:00	22,8258151
1570	31.08.2022 08:15:00	25,2074145
1571	31.08.2022 08:30:00	27,5510212
1572	31.08.2022 08:45:00	29,8479136
1573	31.08.2022 09:00:00	32,0885287
1574	31.08.2022 09:15:00	34,2623403
1575	31.08.2022 09:30:00	36,357744
1576	31.08.2022 09:45:00	38,3619627
1577	31.08.2022 10:00:00	40,2609894
1578	31.08.2022 10:15:00	42,0395921
1579	31.08.2022 10:30:00	43,6814107
1580	31.08.2022 10:45:00	45,1691834
1581	31.08.2022 11:00:00	46,4851358
1582	31.08.2022 11:15:00	47,6115584
1583	31.08.2022 11:30:00	48,5315736
1584	31.08.2022 11:45:00	49,2300574
1585	31.08.2022 12:00:00	49,6946289
1586	31.08.2022 12:15:00	49,916582
1587	31.08.2022 12:30:00	49,8916065
1588	31.08.2022 12:45:00	49,6201659
1589	31.08.2022 13:00:00	49,1074552
1590	31.08.2022 13:15:00	48,3629475
1591	31.08.2022 13:30:00	47,3996203
1592	31.08.2022 13:45:00	46,2330003
1593	31.08.2022 14:00:00	44,8801791
1594	31.08.2022 14:15:00	43,3589163
1595	31.08.2022 14:30:00	41,6869086
1596	31.08.2022 14:45:00	39,8812499
1597	31.08.2022 15:00:00	37,9580766
1598	31.08.2022 15:15:00	35,9323695
1599	31.08.2022 15:30:00	33,8178775
1600	31.08.2022 15:45:00	31,6271264
1601	31.08.2022 16:00:00	29,3714856
1602	31.08.2022 16:15:00	27,0612675
1603	31.08.2022 16:30:00	24,7058442
1604	31.08.2022 16:45:00	22,31377
1605	31.08.2022 17:00:00	19,8929029
1606	31.08.2022 17:15:00	17,4505208
1607	31.08.2022 17:30:00	14,9934305
1608	31.08.2022 17:45:00	12,5280691
1609	31.08.2022 18:00:00	10,0605978
1610	31.08.2022 18:15:00	7,5969889
1611	31.08.2022 18:30:00	5,143106
1612	31.08.2022 18:45:00	2,7047797
1613	31.08.2022 19:00:00	0,2878783
1614	31.08.2022 19:15:00	-2,1016251
1615	31.08.2022 19:30:00	-4,4575895
1616	31.08.2022 19:45:00	-6,7736465
1617	31.08.2022 20:00:00	-9,0431441
1618	31.08.2022 20:15:00	-11,2590966
1619	31.08.2022 20:30:00	-13,4141399
1620	31.08.2022 20:45:00	-15,5004963
1621	31.08.2022 21:00:00	-17,509951
1622	31.08.2022 21:15:00	-19,4338437
1623	31.08.2022 21:30:00	-21,2630813
1624	31.08.2022 21:45:00	-22,9881763
1625	31.08.2022 22:00:00	-24,5993157
1626	31.08.2022 22:15:00	-26,0864685
1627	31.08.2022 22:30:00	-27,4395327
1628	31.08.2022 22:45:00	-28,6485262
1629	31.08.2022 23:00:00	-29,7038192
1630	31.08.2022 23:15:00	-30,5964014
1631	31.08.2022 23:30:00	-31,3181721
1632	31.08.2022 23:45:00	-31,8622354
1633	01.09.2022 00:00:00	-32,2231772
1634	01.09.2022 00:15:00	-32,3973011
1635	01.09.2022 00:30:00	-32,3827972
1636	01.09.2022 00:45:00	-32,1798282
1637	01.09.2022 01:00:00	-31,7905221
1638	01.09.2022 01:15:00	-31,2188719
1639	01.09.2022 01:30:00	-30,4705543
1640	01.09.2022 01:45:00	-29,5526866
1641	01.09.2022 02:00:00	-28,4735443
1642	01.09.2022 02:15:00	-27,2422658
1643	01.09.2022 02:30:00	-25,8685649
1644	01.09.2022 02:45:00	-24,3624686
1645	01.09.2022 03:00:00	-22,7340908
1646	01.09.2022 03:15:00	-20,9934489
1647	01.09.2022 03:30:00	-19,1503229
1648	01.09.2022 03:45:00	-17,214155
1649	01.09.2022 04:00:00	-15,1939856
1650	01.09.2022 04:15:00	-13,0984198
1651	01.09.2022 04:30:00	-10,9356186
1652	01.09.2022 04:45:00	-8,7133099
1653	01.09.2022 05:00:00	-6,4388147
1654	01.09.2022 05:15:00	-4,1190838
1655	01.09.2022 05:30:00	-1,7607442
1656	01.09.2022 05:45:00	0,62985
1657	01.09.2022 06:00:00	3,0465602
1658	01.09.2022 06:15:00	5,4834031
1659	01.09.2022 06:30:00	7,9344865
1660	01.09.2022 06:45:00	10,3939416
1661	01.09.2022 07:00:00	12,8558509
1662	01.09.2022 07:15:00	15,3141723
1663	01.09.2022 07:30:00	17,762657
1664	01.09.2022 07:45:00	20,1947617
1665	01.09.2022 08:00:00	22,6035539
1666	01.09.2022 08:15:00	24,9816097
1667	01.09.2022 08:30:00	27,3209045
1668	01.09.2022 08:45:00	29,6126972
1669	01.09.2022 09:00:00	31,8474106
1670	01.09.2022 09:15:00	34,0145129
1671	01.09.2022 09:30:00	36,1024074
1672	01.09.2022 09:45:00	38,0983436
1673	01.09.2022 10:00:00	39,9883665
1674	01.09.2022 10:15:00	41,7573293
1675	01.09.2022 10:30:00	43,3889973
1676	01.09.2022 10:45:00	44,8662811
1677	01.09.2022 11:00:00	46,1716274
1678	01.09.2022 11:15:00	47,2875946
1679	01.09.2022 11:30:00	48,1976094
1680	01.09.2022 11:45:00	48,8868677
1681	01.09.2022 12:00:00	49,3432973
1682	01.09.2022 12:15:00	49,5584567
1683	01.09.2022 12:30:00	49,5282258
1684	01.09.2022 12:45:00	49,2531623
1685	01.09.2022 13:00:00	48,7384511
1686	01.09.2022 13:15:00	47,9934597
1687	01.09.2022 13:30:00	47,0309842
1688	01.09.2022 13:45:00	45,8663223
1689	01.09.2022 14:00:00	44,5163158
1690	01.09.2022 14:15:00	42,9984784
1691	01.09.2022 14:30:00	41,3302805
1692	01.09.2022 14:45:00	39,5286197
1693	01.09.2022 15:00:00	37,6094693
1694	01.09.2022 15:15:00	35,5876803
1695	01.09.2022 15:30:00	33,4769016
1696	01.09.2022 15:45:00	31,2895849
1697	01.09.2022 16:00:00	29,0370467
1698	01.09.2022 16:15:00	26,7295634
1699	01.09.2022 16:30:00	24,3764841
1700	01.09.2022 16:45:00	21,9863501
1701	01.09.2022 17:00:00	19,5670139
1702	01.09.2022 17:15:00	17,1257529
1703	01.09.2022 17:30:00	14,6693777
1704	01.09.2022 17:45:00	12,2043318
1705	01.09.2022 18:00:00	9,7367852
1706	01.09.2022 18:15:00	7,2727201
1707	01.09.2022 18:30:00	4,8180121
1708	01.09.2022 18:45:00	2,378505
1709	01.09.2022 19:00:00	-0,039918
1710	01.09.2022 19:15:00	-2,4312671
1711	01.09.2022 19:30:00	-4,7893819
1712	01.09.2022 19:45:00	-7,1078713
1713	01.09.2022 20:00:00	-9,380057
1714	01.09.2022 20:15:00	-11,598922
1715	01.09.2022 20:30:00	-13,7570651
1716	01.09.2022 20:45:00	-15,8466647
1717	01.09.2022 21:00:00	-17,8594542
1718	01.09.2022 21:15:00	-19,7867125
1719	01.09.2022 21:30:00	-21,6192763
1720	01.09.2022 21:45:00	-23,3475774
1721	01.09.2022 22:00:00	-24,9617128
1722	01.09.2022 22:15:00	-26,4515521
1723	01.09.2022 22:30:00	-27,806887
1724	01.09.2022 22:45:00	-29,0176253
1725	01.09.2022 23:00:00	-30,0740275
1726	01.09.2022 23:15:00	-30,9669793
1727	01.09.2022 23:30:00	-31,6882884
1728	01.09.2022 23:45:00	-32,2309857
1729	02.09.2022 00:00:00	-32,5896092
1730	02.09.2022 00:15:00	-32,7604438
1731	02.09.2022 00:30:00	-32,7416939
1732	02.09.2022 00:45:00	-32,5335694
1733	02.09.2022 01:00:00	-32,1382759
1734	02.09.2022 01:15:00	-31,5599098
1735	02.09.2022 01:30:00	-30,8042709
1736	02.09.2022 01:45:00	-29,878611
1737	02.09.2022 02:00:00	-28,7913448
1738	02.09.2022 02:15:00	-27,5517479
1739	02.09.2022 02:30:00	-26,1696635
1740	02.09.2022 02:45:00	-24,6552366
1741	02.09.2022 03:00:00	-23,0186859
1742	02.09.2022 03:15:00	-21,2701186
1743	02.09.2022 03:30:00	-19,4193901
1744	02.09.2022 03:45:00	-17,4760045
1745	02.09.2022 04:00:00	-15,4490521
1746	02.09.2022 04:15:00	-13,3471773
1747	02.09.2022 04:30:00	-11,1785721
1748	02.09.2022 04:45:00	-8,9509884
1749	02.09.2022 05:00:00	-6,6717658
1750	02.09.2022 05:15:00	-4,3478703
1751	02.09.2022 05:30:00	-1,9859411
1752	02.09.2022 05:45:00	0,4076562
1753	02.09.2022 06:00:00	2,8267724
1754	02.09.2022 06:15:00	5,2654131
1755	02.09.2022 06:30:00	7,7176742
1756	02.09.2022 06:45:00	10,1776733
1757	02.09.2022 07:00:00	12,6394779
1758	02.09.2022 07:15:00	15,0970287
1759	02.09.2022 07:30:00	17,5440579
1760	02.09.2022 07:45:00	19,9740015
1761	02.09.2022 08:00:00	22,3799052
1762	02.09.2022 08:15:00	24,7543229
1763	02.09.2022 08:30:00	27,0892087
1764	02.09.2022 08:45:00	29,3758033
1765	02.09.2022 09:00:00	31,6045165
1766	02.09.2022 09:15:00	33,7648125
1767	02.09.2022 09:30:00	35,8451042
1768	02.09.2022 09:45:00	37,8326697
1769	02.09.2022 10:00:00	39,7136085
1770	02.09.2022 10:15:00	41,4728609
1771	02.09.2022 10:30:00	43,0943199
1772	02.09.2022 10:45:00	44,5610692
1773	02.09.2022 11:00:00	45,8557772
1774	02.09.2022 11:15:00	46,9612692
1775	02.09.2022 11:30:00	47,861273
1776	02.09.2022 11:45:00	48,5413004
1777	02.09.2022 12:00:00	48,9895827
1778	02.09.2022 12:15:00	49,1979376
1779	02.09.2022 12:30:00	49,162431
1780	02.09.2022 12:45:00	48,883712
1781	02.09.2022 13:00:00	48,3669554
1782	02.09.2022 13:15:00	47,6214251
1783	02.09.2022 13:30:00	46,6597394
1784	02.09.2022 13:45:00	45,4969713
1785	02.09.2022 14:00:00	44,1497172
1786	02.09.2022 14:15:00	42,6352483
1787	02.09.2022 14:30:00	40,9708112
1788	02.09.2022 14:45:00	39,1731087
1789	02.09.2022 15:00:00	37,2579517
1790	02.09.2022 15:15:00	35,2400611
1791	02.09.2022 15:30:00	33,1329853
1792	02.09.2022 15:45:00	30,949101
1793	02.09.2022 16:00:00	28,6996705
1794	02.09.2022 16:15:00	26,3949332
1795	02.09.2022 16:30:00	24,044214
1796	02.09.2022 16:45:00	21,6560402
1797	02.09.2022 17:00:00	19,2382576
1798	02.09.2022 17:15:00	16,7981425
1799	02.09.2022 17:30:00	14,3425083
1800	02.09.2022 17:45:00	11,8778045
1801	02.09.2022 18:00:00	9,4102088
1802	02.09.2022 18:15:00	6,9457133
1803	02.09.2022 18:30:00	4,4902047
1804	02.09.2022 18:45:00	2,0495397
1805	02.09.2022 19:00:00	-0,370384
1806	02.09.2022 19:15:00	-2,76356
1807	02.09.2022 19:30:00	-5,1238089
1808	02.09.2022 19:45:00	-7,4447171
1809	02.09.2022 20:00:00	-9,7195801
1810	02.09.2022 20:15:00	-11,9413495
1811	02.09.2022 20:30:00	-14,102587
1812	02.09.2022 20:45:00	-16,195427
1813	02.09.2022 21:00:00	-18,2115504
1814	02.09.2022 21:15:00	-20,1421749
1815	02.09.2022 21:30:00	-21,9780659
1816	02.09.2022 21:45:00	-23,7095737
1817	02.09.2022 22:00:00	-25,3267035
1818	02.09.2022 22:15:00	-26,819224
1819	02.09.2022 22:30:00	-28,1768187
1820	02.09.2022 22:45:00	-29,3892832
1821	02.09.2022 23:00:00	-30,446766
1822	02.09.2022 23:15:00	-31,3400469
1823	02.09.2022 23:30:00	-32,0608403
1824	02.09.2022 23:45:00	-32,6021028
1825	03.09.2022 00:00:00	-32,9583239
1826	03.09.2022 00:15:00	-33,1257705
1827	03.09.2022 00:30:00	-33,1026627
1828	03.09.2022 00:45:00	-32,8892598
1829	03.09.2022 01:00:00	-32,4878479
1830	03.09.2022 01:15:00	-31,9026306
1831	03.09.2022 01:30:00	-31,1395338
1832	03.09.2022 01:45:00	-30,2059477
1833	03.09.2022 02:00:00	-29,1104293
1834	03.09.2022 02:15:00	-27,8623938
1835	03.09.2022 02:30:00	-26,4718162
1836	03.09.2022 02:45:00	-24,9489612
1837	03.09.2022 03:00:00	-23,3041528
1838	03.09.2022 03:15:00	-21,5475886
1839	03.09.2022 03:30:00	-19,6891995
1840	03.09.2022 03:45:00	-17,7385513
1841	03.09.2022 04:00:00	-15,7047836
1842	03.09.2022 04:15:00	-13,5965799
1843	03.09.2022 04:30:00	-11,4221621
1844	03.09.2022 04:45:00	-9,1893055
1845	03.09.2022 05:00:00	-6,9053678
1846	03.09.2022 05:15:00	-4,5773292
1847	03.09.2022 05:30:00	-2,2118411
1848	03.09.2022 05:45:00	0,1847207
1849	03.09.2022 06:00:00	2,6061965
1850	03.09.2022 06:15:00	5,0465815
1851	03.09.2022 06:30:00	7,4999599
1852	03.09.2022 06:45:00	9,9604364
1853	03.09.2022 07:00:00	12,4220638
1854	03.09.2022 07:15:00	14,878766
1855	03.09.2022 07:30:00	17,3242567
1856	03.09.2022 07:45:00	19,7519519
1857	03.09.2022 08:00:00	22,154876
1858	03.09.2022 08:15:00	24,5255616
1859	03.09.2022 08:30:00	26,8559424
1860	03.09.2022 08:45:00	29,1372419
1861	03.09.2022 09:00:00	31,3598584
1862	03.09.2022 09:15:00	33,5132539
1863	03.09.2022 09:30:00	35,5858526
1864	03.09.2022 09:45:00	37,5649634
1865	03.09.2022 10:00:00	39,4367423
1866	03.09.2022 10:15:00	41,1862192
1867	03.09.2022 10:30:00	42,7974163
1868	03.09.2022 10:45:00	44,2535918
1869	03.09.2022 11:00:00	45,5376359
1870	03.09.2022 11:15:00	46,6326395
1871	03.09.2022 11:30:00	47,5226285
1872	03.09.2022 11:45:00	48,1934264
1873	03.09.2022 12:00:00	48,6335625
1874	03.09.2022 12:15:00	48,8351087
1875	03.09.2022 12:30:00	48,7943123
1876	03.09.2022 12:45:00	48,5119111
1877	03.09.2022 13:00:00	47,9930699
1878	03.09.2022 13:15:00	47,2469507
1879	03.09.2022 13:30:00	46,2859977
1880	03.09.2022 13:45:00	45,1250631
1881	03.09.2022 14:00:00	43,7805024
1882	03.09.2022 14:15:00	42,2693475
1883	03.09.2022 14:30:00	40,6086243
1884	03.09.2022 14:45:00	38,8148418
1885	03.09.2022 15:00:00	36,9036496
1886	03.09.2022 15:15:00	34,8896385
1887	03.09.2022 15:30:00	32,7862555
1888	03.09.2022 15:45:00	30,6058016
1889	03.09.2022 16:00:00	28,3594841
1890	03.09.2022 16:15:00	26,0575038
1891	03.09.2022 16:30:00	23,7091607
1892	03.09.2022 16:45:00	21,322967
1893	03.09.2022 17:00:00	18,9067607
1894	03.09.2022 17:15:00	16,4678163
1895	03.09.2022 17:30:00	14,0129491
1896	03.09.2022 17:45:00	11,5486137
1897	03.09.2022 18:00:00	9,0809952
1898	03.09.2022 18:15:00	6,616095
1899	03.09.2022 18:30:00	4,1598104
1900	03.09.2022 18:45:00	1,7180104
1901	03.09.2022 19:00:00	-0,703393
1902	03.09.2022 19:15:00	-3,0983772
1903	03.09.2022 19:30:00	-5,4607439
1904	03.09.2022 19:45:00	-7,7840575
1905	03.09.2022 20:00:00	-10,0615872
1906	03.09.2022 20:15:00	-12,2862534
1907	03.09.2022 20:30:00	-14,4505806
1908	03.09.2022 20:45:00	-16,5466588
1909	03.09.2022 21:00:00	-18,5661161
1910	03.09.2022 21:15:00	-20,5001085
